kernelName,powerConsumptionJoules,predictedPowerConsumptionJoules
npb_ft_cffts2_kernel_1,3265.181935644,5307.025312197536
sgemm_2D_blocktiling,6691.5183832275,818.9809828102308
sgemm_1D_blocktiling,6434.7727035475,58.242888231566475
npb_is_rank_kernel_4,922.2901397374999,50.647903444851394
npb_bt_compute_rhs_9,885.11323073,414.4769187097059
npb_cg_kernel_five_1,758.1212667385,137.18740331864984
sgemm_3_kernel_shared_mem_blocking,1876.4333875010002,247.09054640187188
ub_0_1d_store,1835.345007986,3123.7895807549276
npb_sp_compute_rhs_gpu_kernel_2,926.4914233435,350.7901111700662
npb_lu_setbv_3,836.3217627370001,10.369617394798114
npb_is_rank_kernel_2,967.884733272,152.56544306997597
npb_lu_pintgr_1,1061.2095789770003,4077.866837925228
sb_fp32_pure,847.3759826415002,81.39754495396237
npb_lu_jacld_blts_gpu_kernel,874.3919529039999,4.092235367620108
npb_mg_interp_gpu_kernel,1158.899743146,710.2078201380131
npb_bt_x_solve_1,1523.3509914945002,1895.8193280766616
vector_add_n256,3470.2759661689997,8322.842852448679
sgemm_7_kernel_resolve_bank_conflicts,1203.993750453,0.5763487170235353
npb_ft_compute_initial_conditions_kernel,1832.477582563,0.004008322475137772
npb_sp_z_solve_gpu_kernel,860.9629010790001,3.2576213305014736
npb_lu_error_gpu_kernel,894.4287200370001,83.35581455487537
ub_9_row_read_reduce,1278.2448159819999,4052.165183658237
npb_lu_rhs_2,959.2006729655,579.4659102125495
npb_lu_pintgr_4,882.893921712,0.49471979796523613
npb_lu_rhs_1,915.2497967050001,152.57896300182148
npb_cg_kernel_seven,897.0556159130001,167.67349722437297
npb_lu_erhs_3,932.6340904519999,49.030127443761884
sb_int32_pure,869.633662187,48.661961934293274
npb_ft_cffts1_kernel_1,3988.8658839965,3409.4025228747255
