kernelName,powerConsumptionJoules,predictedPowerConsumptionJoules
npb_lu_jacu_buts_gpu_kernel,884.3709692789997,3.921730170611962
npb_mg_psinv_gpu_kernel,1453.7449250620002,2.701228813328465
npb_bt_compute_rhs_5,3672.7114415635,868.6726132837316
npb_sp_rhs_norm_gpu_kernel_2,859.5749622200001,0.8301804609535063
vector_add_n128,1686.2643407540006,4161.4214262243395
npb_bt_z_solve_1,1533.7321589970002,1892.8185414379461
npb_ft_cffts3_kernel_1,3288.0984336425,5307.025312197536
npb_ft_cffts1_kernel_3,2396.4385046995003,3409.4025228747255
npb_mg_comm3_kernel_2,948.8534261155,4.5942327725369605
npb_bt_add,1052.9042616329998,900.9324091460087
npb_ft_cffts1_kernel_2,44251.386575823504,322.72020913347615
vector_add_n64,1709.469275301,4161.421409492934
npb_sp_txinvr_gpu_kernel,947.4714466815001,3.250848975997328
npb_lu_ssor_1,951.8933894635,3.221695658743263
npb_bt_compute_rhs_3,1425.5911419959998,347.469048740026
npb_cg_kernel_eleven,1245.5928103684998,221.74773444764637
npb_bt_compute_rhs_4,1299.026647394,1012.7791452771753
npb_lu_rhs_3,913.0361876375,1.316505462557014
npb_lu_pintgr_2,1078.750863554,1.9872401558879706
npb_lu_setbv_2,859.2379781579999,2.080593136255592
npb_sp_exact_rhs_gpu_kernel_3,929.1169972334999,0.6333314339535299
npb_bt_z_solve_2,840.8714322435,389.10723914674986
npb_lu_norm_gpu_kernel,810.0927638780001,0.575929750383894
flip_flop_mha,1030.0329099179999,196.17824085981553
npb_sp_error_norm_gpu_kernel_1,913.4672957354999,0.44371104943978507
npb_ep_kernel,799.2878438775,24.601004040495376
npb_bt_x_solve_3,786.1380747684999,12.826722402477495
npb_ft_checksum_kernel,2969.4231245295,126.24242192891481
npb_is_rank_kernel_3,1076.7668994995001,63.93425557658833
npb_cg_kernel_eight,13292.739595446501,19624.417814797955
npb_sp_x_solve_gpu_kernel,878.839529073,0.7192468492649206
npb_mg_comm3_kernel_3,943.6379509355002,4.594232767932972
npb_cg_kernel_five_2,767.7507241065001,136.49842766887545
npb_cg_kernel_one,1335.9344471085,261.5438710923928
npb_bt_z_solve_3,754.129332639,12.673735530661048
npb_cg_kernel_ten_2,7290.252091132499,481.86193479669686
npb_mg_rprj3_gpu_kernel,1010.2277532799998,4.32817352724835
npb_bt_compute_rhs_2,2969.07256389,1416.8102372647222
npb_is_rank_kernel_6,911.8528846335,49.155242304031056
npb_sp_exact_rhs_gpu_kernel_4,911.2507715605,0.5981936532111035
npb_ft_cffts2_kernel_2,1319.7753742295,9.68160856404479
npb_lu_l2norm_gpu_kernel,873.5761579194999,1.4282872274473328
npb_mg_norm2u3_gpu_kernel,1296.9999550775003,1.1995815977017565
npb_bt_y_solve_2,884.5970790194999,404.1824257191467
npb_lu_setbv_1,880.4570013,2.1400386538875162
npb_lu_pintgr_3,1089.6292273730003,1.9873705166168072
npb_bt_compute_rhs_6,1048.0485010270002,2025.5582665966124
mha,1041.3625257429999,196.17824085981553
npb_cg_kernel_six,6911.350208461499,443.1697938135275
npb_lu_erhs_1,987.7237854455,3.7547946218695194
npb_bt_x_solve_2,924.8254654355,414.01016810884704
npb_sp_exact_rhs_gpu_kernel_2,902.1875558904999,0.6265234742711545
npb_cg_kernel_three,13099.76554597,19624.417814797955
npb_is_rank_kernel_1,913.1384442950002,0.09492410797635814
npb_lu_ssor_2,997.8048486185,4.049472346950346
npb_cg_kernel_four,6882.370831716,481.7544929184398
npb_sp_y_solve_gpu_kernel,864.6815140890001,0.7175723032382734
npb_ft_cffts2_kernel_3,3244.4192154565008,5307.025312197536
npb_ft_cffts2_kernel_1,3267.0194813700004,5307.025312197536
npb_is_rank_kernel_4,927.4109358850001,26.75587019951458
npb_bt_compute_rhs_9,888.4849303455,414.4769187097059
npb_cg_kernel_five_1,763.6716906855,137.18740331864984
npb_sp_compute_rhs_gpu_kernel_2,931.8598911884999,6.49611316981604
npb_lu_setbv_3,867.2706417389999,2.0739234789596224
npb_is_rank_kernel_2,972.721743926,152.56544306997597
npb_lu_pintgr_1,1062.8946035125,1.9383604797009115
npb_lu_jacld_blts_gpu_kernel,896.4207921114998,4.092235367620108
npb_mg_interp_gpu_kernel,1110.4673721250003,4.368829343409538
