kernelName,powerConsumptionJoules,predictedPowerConsumptionJoules
npb_sp_exact_rhs_gpu_kernel_3,931.1502644035,86.0723007469895
npb_bt_z_solve_2,814.1620560200001,361.2341738268787
npb_lu_norm_gpu_kernel,805.1936945934999,0.5447525791255498
flip_flop_mha,1038.5018894334999,192.39901890984342
npb_sp_error_norm_gpu_kernel_1,904.607262815,59.9388353134741
npb_ep_kernel,743.2890799135001,22.306955338962656
npb_bt_x_solve_3,791.7261397430002,66.18555617652281
ub_4_2d_store_arith,1658.0975567254998,1361.8215691403027
npb_ft_checksum_kernel,2967.1233584485,235.7829865434626
npb_is_rank_kernel_3,1060.0775541325,62.52803006309303
npb_cg_kernel_eight,13251.081809278501,33935.788527965975
npb_sp_x_solve_gpu_kernel,879.34097914,3.0869786792488627
npb_mg_comm3_kernel_3,994.7285725865,301.3054647358656
ub_5_diagonal_store,1357.1325985725,348.513473842051
npb_cg_kernel_five_2,766.1304509200002,128.2256110549029
npb_cg_kernel_one,1322.5540247704998,247.79570698608677
npb_bt_z_solve_3,712.3936664364999,12.208017266165028
npb_cg_kernel_ten_2,7281.715645302,936.8839540996171
npb_mg_rprj3_gpu_kernel,1018.4190535114999,555.3714219847706
sb_gmem_coalesced,2460.3183075529996,4203.0651166210455
npb_bt_compute_rhs_2,2978.8227428255004,1386.6261453161637
npb_is_rank_kernel_6,905.8260219804997,48.848074378904926
npb_sp_exact_rhs_gpu_kernel_4,908.2415732479999,81.27144582142104
npb_ft_cffts2_kernel_2,1307.222566508,9.162195314656321
sgemm_5_kernel_2D_blocktiling,1166.3672762390001,0.5023747842402211
npb_lu_l2norm_gpu_kernel,868.7754010405,42.35378475658498
npb_mg_norm2u3_gpu_kernel,1306.4213589409999,3132.9320664521933
npb_bt_y_solve_2,884.4293251734999,376.3884408824617
npb_lu_setbv_1,870.1694630129999,10.113176615430204
ub_11_row_read_arith,1659.8082235879997,1361.8327468833638
npb_lu_pintgr_3,1070.4025768664999,2192.9813025862436
sb_fp32_int32_mix,858.7812842425,61.38039924458612
ub_12_block_read_reduce,890.2094677075,6547.485598081248
npb_bt_compute_rhs_6,1051.8552509955002,1954.9177185120143
mha,1041.3625257429999,192.39901890984342
npb_cg_kernel_six,6879.364894083999,898.7184827608597
npb_lu_erhs_1,973.9059530354998,191.20648541448958
npb_bt_x_solve_2,919.5141045930002,386.11654709014664
npb_sp_exact_rhs_gpu_kernel_2,901.7259813979999,31.918584557100786
npb_cg_kernel_three,13273.572776190998,33935.788527965975
npb_is_rank_kernel_1,912.8700333855,0.09720102479865167
npb_lu_ssor_2,980.438759977,382.28943060923206
sgemm_6_kernel_vectorize,2168.828202015,5.1602227862618575
npb_cg_kernel_four,6859.00307988,936.5697021211766
npb_sp_y_solve_gpu_kernel,857.4612828565,3.07945191105967
sb_reg_pressure,829.02440923,74.09907363490507
sgemm_9_kernel_autotuned,1261.8952259584996,0.4578773145723956
sb_arith_intensity,2503.2816170155,1356.7443679885157
sgemm_4_kernel_1D_blocktiling,4534.5579921085,29.524808534284823
npb_ft_cffts2_kernel_3,3250.590882104,5089.056327838816
npb_ft_cffts2_kernel_1,3265.181935644,5089.056327838816
sgemm_2D_blocktiling,6691.5183832275,817.4966935511053
sgemm_1D_blocktiling,6434.7727035475,58.68899046174353
npb_is_rank_kernel_4,922.2901397374999,51.544928616202306
npb_bt_compute_rhs_9,885.11323073,404.24238355091325
npb_cg_kernel_five_1,758.1212667385,128.3054928450221
sgemm_3_kernel_shared_mem_blocking,1876.4333875010002,242.74443627937185
ub_0_1d_store,1835.345007986,3406.342170415947
npb_sp_compute_rhs_gpu_kernel_2,926.4914233435,331.0895004187545
npb_lu_setbv_3,836.3217627370001,9.79923239356511
npb_is_rank_kernel_2,967.884733272,163.86280191063523
npb_lu_pintgr_1,1061.2095789770003,3877.491017670946
sb_fp32_pure,847.3759826415002,76.46480374886434
npb_lu_jacld_blts_gpu_kernel,874.3919529039999,3.818939517735879
npb_mg_interp_gpu_kernel,1158.899743146,671.8236185308966
npb_bt_x_solve_1,1523.3509914945002,1810.7982037518902
vector_add_n256,3470.2759661689997,8312.446236467118
sgemm_7_kernel_resolve_bank_conflicts,1203.993750453,0.5865872577084642
npb_ft_compute_initial_conditions_kernel,1832.477582563,0.003636030219523673
npb_sp_z_solve_gpu_kernel,860.9629010790001,3.1052617080349467
npb_lu_error_gpu_kernel,894.4287200370001,78.51942630782678
ub_9_row_read_reduce,1278.2448159819999,3954.8791144497504
npb_lu_rhs_2,959.2006729655,551.5308753425531
npb_lu_pintgr_4,882.893921712,0.46695774596169093
npb_lu_rhs_1,915.2497967050001,145.24870444806774
npb_cg_kernel_seven,897.0556159130001,158.05838744380605
npb_lu_erhs_3,932.6340904519999,46.623497895526754
sb_int32_pure,869.633662187,47.20780850276565
npb_ft_cffts1_kernel_1,3988.8658839965,3300.291795430633
